date,fund_family,method,method_type,asset,asset_class,weight,live_rebalance_date,decision_date,estimation_start,estimation_end,estimation_window
2022-09-01,Combined,Minimum Variance,optimisation,DD,equity,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,DIS,equity,0.02969381554466808,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,DOW,equity,2.262028896149333e-18,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,DUK,equity,0.11073778142539867,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,EA,equity,0.10135905138907077,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,EOS-USD,crypto,1.1191570126249172e-19,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,ETC-USD,crypto,6.095312265387497e-19,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,ETH-USD,crypto,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,GE,equity,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,GILD,equity,0.14139938524666776,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,GS,equity,3.9786799343019675e-18,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,INTC,equity,6.166300212857793e-18,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,KO,equity,0.03360122428679529,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,LTC-USD,crypto,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,MMM,equity,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,MRK,equity,0.06480429595557616,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,MS,equity,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,NEE,equity,1.970614411635304e-18,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,NEM,equity,0.05914472065705003,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,NKE,equity,4.89618239820584e-19,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,NUE,equity,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,NVDA,equity,1.1077835397831022e-18,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,O,equity,0.01813371960170088,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,OXY,equity,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,PLD,equity,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,PSA,equity,6.9172947377912366e-18,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,QCOM,equity,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,SBUX,equity,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,SHW,equity,0.025670564426416475,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,SLB,equity,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,SO,equity,0.03799212334651388,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,T,equity,1.0794324779128841e-17,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,TMUS,equity,2.0935653778467262e-18,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,TRX-USD,crypto,8.591079413432622e-19,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,TTWO,equity,0.012166959552005736,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,UPS,equity,0.004823503647384401,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,USB,equity,2.4941747886752527e-18,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,V,equity,4.873886475807492e-18,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,WFC,equity,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,WMT,equity,0.09895657089684225,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,XLM-USD,crypto,3.0604154391365744e-19,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,XOM,equity,4.530811984387036e-18,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-09-01,Combined,Minimum Variance,optimisation,XRP-USD,crypto,0.0,2022-09-01,2022-08-31,2021-09-01,2022-08-31,252
2022-10-03,Combined,Minimum Variance,optimisation,ABBV,equity,0.07336141532278698,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,ABT,equity,2.7935333360263887e-19,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,ADA-USD,crypto,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,ADBE,equity,3.6742855136925326e-20,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,AEP,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,AMD,equity,1.3573805762861867e-20,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,AMGN,equity,0.16429538648261327,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,AMT,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,BA,equity,5.810436801988798e-19,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,BCH-USD,crypto,3.722345122903523e-20,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,BTC-USD,crypto,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,CAT,equity,1.6391406540657468e-19,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,CCI,equity,1.5148904699078777e-18,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,CMCSA,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,COP,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,CVX,equity,0.07798431345526534,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,D,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,DD,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,DIS,equity,2.985358947343898e-18,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,DOW,equity,4.170395473174671e-19,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,DUK,equity,0.05604220815409733,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,EA,equity,0.09432903423004516,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,EOS-USD,crypto,3.396972054349274e-19,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,ETC-USD,crypto,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,ETH-USD,crypto,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,GE,equity,4.5625875589140217e-20,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,GILD,equity,0.09724385696202924,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,GS,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,INTC,equity,2.3580657033381336e-18,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,KO,equity,0.06435875000747104,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,LTC-USD,crypto,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,MMM,equity,0.020584471902100023,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,MRK,equity,0.07904894260559917,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,MS,equity,3.0094277498437455e-19,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,NEE,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,NEM,equity,0.05543046261589691,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,NKE,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,NUE,equity,6.985546062177671e-19,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,NVDA,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,O,equity,0.07379772022616124,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,OXY,equity,3.487076806551408e-19,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,PLD,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,PSA,equity,6.023264307502906e-19,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,QCOM,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,SBUX,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,SHW,equity,0.01372929552162212,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,SLB,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,SO,equity,2.329243947982913e-18,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,T,equity,4.52606610001496e-18,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,TMUS,equity,9.232512609980487e-18,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,TRX-USD,crypto,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,TTWO,equity,0.013583352174197386,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,UPS,equity,0.0006321556506965927,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,USB,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,V,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,WFC,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,WMT,equity,0.11557863468941816,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,XLM-USD,crypto,5.744343909560543e-20,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,XOM,equity,0.0,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-10-03,Combined,Minimum Variance,optimisation,XRP-USD,crypto,6.425136962928808e-19,2022-10-03,2022-09-30,2021-10-01,2022-09-30,252
2022-11-01,Combined,Minimum Variance,optimisation,ABBV,equity,0.08866676080872556,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,ABT,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,ADA-USD,crypto,1.820300714147417e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,ADBE,equity,7.502425900621225e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,AEP,equity,9.908510461383128e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,AMD,equity,1.6238802987322788e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,AMGN,equity,0.17358552494334126,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,AMT,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,BA,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,BCH-USD,crypto,2.3959379665112054e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,BTC-USD,crypto,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,CAT,equity,1.661434830540145e-18,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,CCI,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,CMCSA,equity,1.6650163604696654e-18,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,COP,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,CVX,equity,0.07028285568561442,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,D,equity,1.0842118300270823e-17,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,DD,equity,9.947496545570138e-20,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,DIS,equity,2.5120164112713717e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,DOW,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,DUK,equity,0.02046027825342007,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,EA,equity,0.10678959599983257,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,EOS-USD,crypto,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,ETC-USD,crypto,2.3566313513521333e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,ETH-USD,crypto,3.8849265101842057e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,GE,equity,8.108258971826901e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,GILD,equity,0.038969223867325466,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,GS,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,INTC,equity,4.815254580119959e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,KO,equity,0.07971836341908278,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,LTC-USD,crypto,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,MMM,equity,1.8007093757812556e-18,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,MRK,equity,0.13322323289990343,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,MS,equity,7.116885950017512e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,NEE,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,NEM,equity,0.05500535507486073,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,NKE,equity,2.900816880841473e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,NUE,equity,6.44498569506329e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,NVDA,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,O,equity,0.0811321348154507,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,OXY,equity,7.703735629010436e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,PLD,equity,2.68852498039769e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,PSA,equity,1.0352363981634022e-18,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,QCOM,equity,7.733143329381354e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,SBUX,equity,5.617697748013378e-18,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,SHW,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,SLB,equity,6.58472065140767e-19,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,SO,equity,0.002506160807119764,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,T,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,TMUS,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,TRX-USD,crypto,1.5704773792706101e-18,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,TTWO,equity,0.01857429740513565,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,UPS,equity,0.014589637165391366,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,USB,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,V,equity,2.6385083819298363e-18,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,WFC,equity,1.1854374034616632e-18,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,WMT,equity,0.11085741915903466,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,XLM-USD,crypto,0.00563915969576147,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,XOM,equity,0.0,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-11-01,Combined,Minimum Variance,optimisation,XRP-USD,crypto,1.3796469961273136e-18,2022-11-01,2022-10-31,2021-11-01,2022-10-31,252
2022-12-01,Combined,Minimum Variance,optimisation,ABBV,equity,0.06373918491710308,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,ABT,equity,3.612209885767767e-18,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,ADA-USD,crypto,1.7607781526367347e-19,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,ADBE,equity,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,AEP,equity,2.309706280695008e-18,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,AMD,equity,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,AMGN,equity,0.1707749542168263,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,AMT,equity,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,BA,equity,1.810481233444049e-19,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,BCH-USD,crypto,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,BTC-USD,crypto,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,CAT,equity,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,CCI,equity,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,CMCSA,equity,1.1947846200969352e-18,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,COP,equity,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,CVX,equity,0.06019125569908081,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,D,equity,0.0076523091415959706,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,DD,equity,3.022588740091127e-19,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,DIS,equity,7.089340928620062e-19,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,DOW,equity,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,DUK,equity,0.008509567322898998,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,EA,equity,0.10536590729791881,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,EOS-USD,crypto,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,ETC-USD,crypto,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,ETH-USD,crypto,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,GE,equity,7.230816214950123e-19,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,GILD,equity,0.026820817977671003,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,GS,equity,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,INTC,equity,9.913805174549514e-19,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,KO,equity,0.09492878645380004,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,LTC-USD,crypto,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,MMM,equity,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,MRK,equity,0.2389623831988321,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,MS,equity,3.696482313667084e-19,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,NEE,equity,2.467761444980839e-18,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,NEM,equity,0.015205895946267168,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
2022-12-01,Combined,Minimum Variance,optimisation,NKE,equity,0.0,2022-12-01,2022-11-30,2021-12-01,2022-11-30,252
