date,fund_family,method,method_type,gross_return,turnover,transaction_cost,net_return,live_rebalance_date,decision_date,estimation_start,estimation_end,asset_count,missing_return_asset_count,growth_gross,growth_net,drawdown_gross,drawdown_net
2021-04-06,Crypto-only,Equal Weight,benchmark,0.034239733482870995,0.0,0.0,0.034239733482870995,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,3.623968147148324,3.620384775496236,0.0,0.0
2021-04-07,Crypto-only,Equal Weight,benchmark,-0.07683383516515305,0.0,0.0,-0.07683383516515305,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,3.3455247758865645,3.3422167284213287,-0.07683383516515307,-0.07683383516515307
2021-04-08,Crypto-only,Equal Weight,benchmark,0.06650800161559936,0.0,0.0,0.06650800161559936,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,3.568028943086256,3.564500883994858,-0.01543589838285031,-0.01543589838285031
2021-04-09,Crypto-only,Equal Weight,benchmark,-0.026439087808186847,0.0,0.0,-0.026439087808186847,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,3.4736935125578468,3.4702587321305582,-0.04146687511829461,-0.04146687511829472
2021-04-10,Crypto-only,Equal Weight,benchmark,0.10208440271596671,0.0,0.0,0.10208440271596671,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,3.8283034400056426,3.824518022069974,0.0,0.0
2021-04-11,Crypto-only,Equal Weight,benchmark,0.011341727386061918,0.0,0.0,0.011341727386061918,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,3.8717230139733094,3.8678946628593724,0.0,0.0
2021-04-12,Crypto-only,Equal Weight,benchmark,0.0011626642882354267,0.0,0.0,0.0011626642882354267,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,3.8762245280555954,3.8723917258545355,0.0,0.0
2021-04-13,Crypto-only,Equal Weight,benchmark,0.10969981126458486,0.0,0.0,0.10969981126458486,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.301445627202448,4.297192367323318,0.0,0.0
2021-04-14,Crypto-only,Equal Weight,benchmark,0.02628859256885361,0.0,0.0,0.02628859256885361,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.414524578753051,4.410159506657869,0.0,0.0
2021-04-15,Crypto-only,Equal Weight,benchmark,0.060911491093833904,0.0,0.0,0.060911491093833904,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.683419853315279,4.678788898170047,0.0,0.0
2021-04-16,Crypto-only,Equal Weight,benchmark,0.05065662411454964,0.0,0.0,0.05065662411454964,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.92066609239529,4.915800548695975,0.0,0.0
2021-04-17,Crypto-only,Equal Weight,benchmark,-0.03176555482050419,0.0,0.0,-0.03176555482050419,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.764358403883912,4.759647416879709,-0.03176555482050414,-0.03176555482050414
2021-04-18,Crypto-only,Equal Weight,benchmark,-0.07403361917153414,0.0,0.0,-0.07403361917153414,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.411635708214072,4.40727349262766,-0.10344745500368469,-0.10344745500368446
2021-04-19,Crypto-only,Equal Weight,benchmark,-0.06293211235912945,0.0,0.0,-0.06293211235912945,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.134002154137196,4.129914461992204,-0.1598694005012562,-0.15986940050125598
2021-04-20,Crypto-only,Equal Weight,benchmark,0.03341952255413645,0.0,0.0,0.03341952255413645,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.272158532366233,4.267934231501407,-0.1317926369828878,-0.13179263698288757
2021-04-21,Crypto-only,Equal Weight,benchmark,-0.04142399100162267,0.0,0.0,-0.04142399100162267,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.095188675763989,4.091139362300176,-0.1677572509760511,-0.16775725097605088
2021-04-22,Crypto-only,Equal Weight,benchmark,-0.04904992826934678,0.0,0.0,-0.04904992826934678,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,3.894319964968324,3.890469270039451,-0.20857869811835972,-0.2085786981183595
2021-04-23,Crypto-only,Equal Weight,benchmark,-0.016415494666891486,0.0,0.0,-0.016415494666891486,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,3.8303927763522174,3.826605292485413,-0.22157027027866216,-0.22157027027866194
2021-04-24,Crypto-only,Equal Weight,benchmark,-0.06806209030471672,0.0,0.0,-0.06806209030471672,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,3.5696882373055985,3.5661585375077642,-0.274551824838832,-0.2745518248388318
2021-04-25,Crypto-only,Equal Weight,benchmark,-0.009028471809759443,0.0,0.0,-0.009028471809759443,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,3.5374594076854553,3.5339615756827425,-0.28110151323771604,-0.2811015132377158
2021-04-26,Crypto-only,Equal Weight,benchmark,0.15086850243841624,0.0,0.0,0.15086850243841624,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.071150610959647,4.067125066280903,-0.17264237513464664,-0.17264237513464653
2021-04-27,Crypto-only,Equal Weight,benchmark,0.0428384009368606,0.0,0.0,0.0428384009368606,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.245552193106281,4.2413542005306,-0.13719969748249594,-0.13719969748249572
2021-04-28,Crypto-only,Equal Weight,benchmark,0.0015703408166000024,0.0,0.0,0.0015703408166000024,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.252219157004121,4.248014572149351,-0.13584480695087797,-0.13584480695087775
2021-04-29,Crypto-only,Equal Weight,benchmark,-0.010431513593727104,0.0,0.0,-0.010431513593727104,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.207862075064326,4.203701350393625,-0.14485925359425977,-0.14485925359425944
2021-04-30,Crypto-only,Equal Weight,benchmark,0.07615810292228212,0.0,0.0,0.07615810292228212,2021-04-01,2021-03-31,2020-04-01,2021-03-31,10,0,4.528324868059843,4.523847270491439,-0.07973335661645409,-0.07973335661645387
2021-05-01,Crypto-only,Equal Weight,benchmark,0.03980355255574375,0.0,0.0,0.03980355255574375,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,4.708568284935145,4.703912463076604,-0.043103474911239004,-0.04310347491123889
2021-05-02,Crypto-only,Equal Weight,benchmark,-0.014599904851997025,0.0,0.0,-0.014599904851997025,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,4.6398236359859615,4.635235788683562,-0.05707407313074153,-0.05707407313074142
2021-05-03,Crypto-only,Equal Weight,benchmark,0.05547610251981763,0.0,0.0,0.05547610251981763,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,4.897222967689792,4.892380604500099,-0.004764217743148502,-0.004764217743148391
2021-05-04,Crypto-only,Equal Weight,benchmark,-0.02231980604804191,0.0,0.0,-0.02231980604804191,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,4.787917900876939,4.783183618294455,-0.026977687375192794,-0.02697768737519257
2021-05-05,Crypto-only,Equal Weight,benchmark,0.23237817771357977,0.0,0.0,0.23237817771357977,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,5.90052553772495,5.8946911111831675,0.0,0.0
2021-05-06,Crypto-only,Equal Weight,benchmark,0.09504982199971371,0.0,0.0,0.09504982199971371,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,6.461369439790472,6.454980452044422,0.0,0.0
2021-05-07,Crypto-only,Equal Weight,benchmark,-0.03738328711875314,0.0,0.0,-0.03738328711875314,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,6.219822210842447,6.213672064459707,-0.03738328711875316,-0.03738328711875316
2021-05-08,Crypto-only,Equal Weight,benchmark,0.015052470760563732,0.0,0.0,0.015052470760563732,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,6.313445902807058,6.307203181525718,-0.022893527194478236,-0.022893527194478125
2021-05-09,Crypto-only,Equal Weight,benchmark,0.01695799459749009,0.0,0.0,0.01695799459749009,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,6.420509284318406,6.414160699003303,-0.0063237609074695555,-0.006323760907469667
2021-05-10,Crypto-only,Equal Weight,benchmark,-0.06333573003276818,0.0,0.0,-0.06333573003276818,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,6.013861641613934,6.007915148584439,-0.06925897092661049,-0.06925897092661049
2021-05-11,Crypto-only,Equal Weight,benchmark,0.12326469466551512,0.0,0.0,0.12326469466551512,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,6.755158460628129,6.748478974951023,0.0,0.0
2021-05-12,Crypto-only,Equal Weight,benchmark,-0.1790871368375788,0.0,0.0,-0.1790871368375788,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,5.545396473030091,5.5399131973184454,-0.17908713683757882,-0.17908713683757882
2021-05-13,Crypto-only,Equal Weight,benchmark,0.06210183470583304,0.0,0.0,0.06210183470583304,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,5.8897757681765155,5.883951970982979,-0.128106941901574,-0.1281069419015739
2021-05-14,Crypto-only,Equal Weight,benchmark,0.05375639703224408,0.0,0.0,0.05375639703224408,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,6.2063888928015025,6.200252029253796,-0.08123711250077759,-0.08123711250077736
2021-05-15,Crypto-only,Equal Weight,benchmark,-0.039831537137129135,0.0,0.0,-0.039831537137129135,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,5.959178883130414,5.953286460291013,-0.11783285057441883,-0.11783285057441861
2021-05-16,Crypto-only,Equal Weight,benchmark,0.002874694021407676,0.0,0.0,0.002874694021407676,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,5.976309699038248,5.970400337286139,-0.11529688994408271,-0.1152968899440826
2021-05-17,Crypto-only,Equal Weight,benchmark,-0.06620591298990389,0.0,0.0,-0.06620591298990389,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,5.580642659103003,5.57512453204088,-0.17386946707034212,-0.173869467070342
2021-05-18,Crypto-only,Equal Weight,benchmark,0.01708008379277666,0.0,0.0,0.01708008379277666,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,5.675960503338027,5.6703481262033035,-0.15975908834413233,-0.15975908834413222
2021-05-19,Crypto-only,Equal Weight,benchmark,-0.30337348731353303,0.0,0.0,-0.30337348731353303,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,3.954024571586494,3.95011484087525,-0.414665903896675,-0.414665903896675
2021-05-20,Crypto-only,Equal Weight,benchmark,0.14700206982203626,0.0,0.0,0.14700206982203626,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,4.535274367736899,4.530789898518655,-0.3286205802320755,-0.3286205802320755
2021-05-21,Crypto-only,Equal Weight,benchmark,-0.1408603473018848,0.0,0.0,-0.1408603473018848,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,3.8964340451881436,3.8925812598614464,-0.42319131847192326,-0.42319131847192326
2021-05-22,Crypto-only,Equal Weight,benchmark,-0.06160251327788788,0.0,0.0,-0.06160251327788788,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,3.6564039151830263,3.6527884711155743,-0.45872418293455763,-0.4587241829345575
2021-05-23,Crypto-only,Equal Weight,benchmark,-0.11290738224342238,0.0,0.0,-0.11290738224342238,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,3.24356892069511,3.2403616869529617,-0.5198382185110864,-0.5198382185110862
2021-05-24,Crypto-only,Equal Weight,benchmark,0.25292356727981136,0.0,0.0,0.25292356727981136,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,4.063943942835245,4.0599255240939325,-0.3983939878654811,-0.39839398786548086
2021-05-25,Crypto-only,Equal Weight,benchmark,0.0028286933522609584,0.0,0.0,0.0028286933522609584,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,4.075439594050304,4.071409808434612,-0.3966922289382758,-0.3966922289382756
2021-05-26,Crypto-only,Equal Weight,benchmark,0.07066872279801245,0.0,0.0,0.07066872279801245,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,4.36344570500229,4.359131139583987,-0.3540572393032281,-0.35405723930322786
2021-05-27,Crypto-only,Equal Weight,benchmark,-0.03622452964270198,0.0,0.0,-0.03622452964270198,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,4.205381936717114,4.201223664401701,-0.3774562119855771,-0.3774562119855768
2021-05-28,Crypto-only,Equal Weight,benchmark,-0.08364161267040388,0.0,0.0,-0.08364161267040388,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,3.8536370096351082,3.84982654192208,-0.4295267783730454,-0.4295267783730451
2021-05-29,Crypto-only,Equal Weight,benchmark,-0.05675666284012572,0.0,0.0,-0.05675666284012572,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,3.6349174331710183,3.6313232348892415,-0.4619049346722467,-0.46190493467224647
2021-05-30,Crypto-only,Equal Weight,benchmark,0.04599013554369838,0.0,0.0,0.04599013554369838,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,3.802087778612706,3.7983282826647793,-0.4371578696824281,-0.43715786968242787
2021-05-31,Crypto-only,Equal Weight,benchmark,0.09017948488864361,0.0,0.0,0.09017948488864361,2021-05-01,2021-04-30,2020-05-01,2021-04-30,10,0,4.1449580959894075,4.140859570633456,-0.3864010562967626,-0.38640105629676225
2021-06-01,Crypto-only,Equal Weight,benchmark,-0.019186745025294896,0.0,0.0,-0.019186745025294896,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,4.0654298418611265,4.06140995386616,-0.3981740227773869,-0.39817402277738656
2021-06-02,Crypto-only,Equal Weight,benchmark,0.015686303567012748,0.0,0.0,0.015686303567012748,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,4.129201408490952,4.1251184633125915,-0.38873359780415895,-0.3887335978041586
2021-06-03,Crypto-only,Equal Weight,benchmark,0.03417599714809401,0.0,0.0,0.03417599714809401,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,4.270320984051445,4.266098500150313,-0.3678429589859883,-0.36784295898598773
2021-06-04,Crypto-only,Equal Weight,benchmark,-0.07013513415978842,0.0,0.0,-0.07013513415978842,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.970821448929637,3.9668951095033984,-0.41217937786756087,-0.4121793778675604
2021-06-05,Crypto-only,Equal Weight,benchmark,-0.03151695830923769,0.0,0.0,-0.03151695830923769,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.8456732348702944,3.8418706417200608,-0.4307056959086192,-0.4307056959086186
2021-06-06,Crypto-only,Equal Weight,benchmark,0.017874280878071483,0.0,0.0,0.017874280878071483,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.9144118784356476,3.9105413166673815,-0.42052996961500355,-0.4205299696150031
2021-06-07,Crypto-only,Equal Weight,benchmark,-0.08261493454301594,0.0,0.0,-0.08261493454301594,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.5910229973242824,3.587472201763146,-0.46840284824489953,-0.4684028482448992
2021-06-08,Crypto-only,Equal Weight,benchmark,-0.0010986656821033386,0.0,0.0,-0.0010986656821033386,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.5870776635934782,3.583530769169569,-0.46898689579223674,-0.4689868957922364
2021-06-09,Crypto-only,Equal Weight,benchmark,0.05692371448042062,0.0,0.0,0.05692371448042062,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.7912674483349678,3.7875186515055796,-0.4387596574629522,-0.43875965746295187
2021-06-10,Crypto-only,Equal Weight,benchmark,-0.046790220968375595,0.0,0.0,-0.046790220968375595,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.613873206677165,3.6102998168797895,-0.46502021710662744,-0.4650202171066271
2021-06-11,Crypto-only,Equal Weight,benchmark,-0.034612165788076216,0.0,0.0,-0.034612165788076216,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.4887892281105684,3.485339521073285,-0.48353702604540194,-0.4835370260454016
2021-06-12,Crypto-only,Equal Weight,benchmark,-0.006108771207590479,0.0,0.0,-0.006108771207590479,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.467477012924535,3.4640483793582755,-0.4866919801904823,-0.486691980190482
2021-06-13,Crypto-only,Equal Weight,benchmark,0.060607110734888454,0.0,0.0,0.060607110734888454,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.677630776217532,3.6739943430770534,-0.4555818641927806,-0.45558186419278013
2021-06-14,Crypto-only,Equal Weight,benchmark,0.012104542324334045,0.0,0.0,0.012104542324334045,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.7221468136015305,3.7184663631021935,-0.448991931825767,-0.4489919318257667
2021-06-15,Crypto-only,Equal Weight,benchmark,0.01250313104435552,0.0,0.0,0.01250313104435552,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.7686853029783207,3.764958835324088,-0.4421026057428875,-0.44210260574288707
2021-06-16,Crypto-only,Equal Weight,benchmark,-0.0697520672369448,0.0,0.0,-0.0697520672369448,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.505811712330091,3.5023451734982327,-0.481017102298426,-0.48101710229842554
2021-06-17,Crypto-only,Equal Weight,benchmark,0.009720760770419102,0.0,0.0,0.009720760770419102,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.539890869291785,3.536390633065241,-0.47597219370593,-0.4759721937059296
2021-06-18,Crypto-only,Equal Weight,benchmark,-0.05772062088488967,0.0,0.0,-0.05772062088488967,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.335566170451511,3.332267970033207,-0.5062194040461705,-0.50621940404617
2021-06-19,Crypto-only,Equal Weight,benchmark,-0.020498713298390713,0.0,0.0,-0.020498713298390713,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.2671913558356147,3.263960764282086,-0.5163412709149365,-0.5163412709149362
2021-06-20,Crypto-only,Equal Weight,benchmark,0.011456111133318935,0.0,0.0,0.011456111133318935,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.304620663101886,3.301353061532494,-0.5108004227639382,-0.5108004227639379
2021-06-21,Crypto-only,Equal Weight,benchmark,-0.19019405150636529,0.0,0.0,-0.19019405150636529,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,2.676101470494887,2.673455347306686,-0.603843272353666,-0.6038432723536655
2021-06-22,Crypto-only,Equal Weight,benchmark,-0.034837352458124686,0.0,0.0,-0.034837352458124686,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,2.582873180353551,2.5803192410915052,-0.6176443239033386,-0.6176443239033382
2021-06-23,Crypto-only,Equal Weight,benchmark,0.08559700466060852,0.0,0.0,0.08559700466060852,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,2.8039593880100346,2.8011868391970727,-0.5849158233144824,-0.5849158233144822
2021-06-24,Crypto-only,Equal Weight,benchmark,0.06135694304332537,0.0,0.0,0.06135694304332537,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,2.976001764475964,2.9730591005434,-0.5594475271274035,-0.5594475271274033
2021-06-25,Crypto-only,Equal Weight,benchmark,-0.08057487382765759,0.0,0.0,-0.08057487382765759,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,2.7362107977924266,2.733505238634946,-0.5949449870435757,-0.5949449870435752
2021-06-26,Crypto-only,Equal Weight,benchmark,0.01193602078641911,0.0,0.0,0.01193602078641911,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,2.7688702667509015,2.7661324139830787,-0.5901102419892845,-0.5901102419892841
2021-06-27,Crypto-only,Equal Weight,benchmark,0.05340874980562807,0.0,0.0,0.05340874980562807,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,2.9167521660720435,2.913868088010739,-0.5682185424558006,-0.5682185424558004
2021-06-28,Crypto-only,Equal Weight,benchmark,0.018891398769319223,0.0,0.0,0.018891398769319223,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,2.9718536943525864,2.968915132022544,-0.5600615867601353,-0.560061586760135
2021-06-29,Crypto-only,Equal Weight,benchmark,0.07656251270863892,0.0,0.0,0.07656251270863892,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.1993862805946716,3.1962227345488903,-0.5263787964054397,-0.5263787964054394
2021-06-30,Crypto-only,Equal Weight,benchmark,0.010229283835137904,0.0,0.0,0.010229283835137904,2021-06-01,2021-05-31,2020-06-01,2021-05-31,10,0,3.2321137109571207,3.2289178041009112,-0.5215339906835312,-0.521533990683531
2021-07-01,Crypto-only,Equal Weight,benchmark,-0.052857881690813346,0.0,0.0,-0.052857881690813346,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.0612710268120935,3.058244048822384,-0.5468246903970568,-0.5468246903970566
2021-07-02,Crypto-only,Equal Weight,benchmark,0.006644821951439308,0.0,0.0,0.006644821951439308,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.0816126277303595,3.0785655360108573,-0.543813421151957,-0.5438134211519567
2021-07-03,Crypto-only,Equal Weight,benchmark,0.022742221109748106,0.0,0.0,0.022742221109748106,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.1516953434847954,3.148578954131666,-0.5334387251084951,-0.5334387251084949
2021-07-04,Crypto-only,Equal Weight,benchmark,0.021951839457896506,0.0,0.0,0.021951839457896506,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.220880853685174,3.2176960538532766,-0.5231968469048053,-0.5231968469048051
2021-07-05,Crypto-only,Equal Weight,benchmark,-0.04758275314865554,0.0,0.0,-0.04758275314865554,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.0676224751030414,3.064589216815373,-0.5458844536390346,-0.5458844536390344
2021-07-06,Crypto-only,Equal Weight,benchmark,0.018173860759549767,0.0,0.0,0.018173860759549767,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.12337301882843,3.1202846345269935,-0.5376314209307234,-0.5376314209307232
2021-07-07,Crypto-only,Equal Weight,benchmark,-0.013567803826577629,0.0,0.0,-0.013567803826577629,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.0809957064317404,3.0779492247226465,-0.5439047471071088,-0.5439047471071087
2021-07-08,Crypto-only,Equal Weight,benchmark,-0.04999297514892137,0.0,0.0,-0.04999297514892137,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.926967564646165,2.9240733856214454,-0.5667063057505242,-0.566706305750524
2021-07-09,Crypto-only,Equal Weight,benchmark,0.03256800205560833,0.0,0.0,0.03256800205560833,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.0222930503082597,3.0193046136551143,-0.5525947958255251,-0.552594795825525
2021-07-10,Crypto-only,Equal Weight,benchmark,-0.016060178710146155,0.0,0.0,-0.016060178710146155,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.9737544838058763,2.970814041979444,-0.5597802033604167,-0.5597802033604165
2021-07-11,Crypto-only,Equal Weight,benchmark,0.011050896895787088,0.0,0.0,0.011050896895787088,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.006617137999799,3.0036442016539153,-0.5549153797762683,-0.554915379776268
2021-07-12,Crypto-only,Equal Weight,benchmark,-0.021458439480235236,0.0,0.0,-0.021458439480235236,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.9420998261037923,2.9391906843325653,-0.5644662011629227,-0.5644662011629226
2021-07-13,Crypto-only,Equal Weight,benchmark,-0.0327299161905157,0.0,0.0,-0.0327299161905157,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.8458051453712843,2.8429912195664158,-0.5787211858969972,-0.5787211858969971
2021-07-14,Crypto-only,Equal Weight,benchmark,0.005343652094854679,0.0,0.0,0.005343652094854679,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.861012137997896,2.8581831755525053,-0.5764700184794977,-0.5764700184794976
2021-07-15,Crypto-only,Equal Weight,benchmark,-0.0336575623741545,0.0,0.0,-0.0336575623741545,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.7647174435100186,2.7619836970445877,-0.5907250052498485,-0.5907250052498485
2021-07-16,Crypto-only,Equal Weight,benchmark,-0.02451103417517737,0.0,0.0,-0.02451103417517737,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.6969513597674353,2.694284620255045,-0.6007567586332151,-0.600756758633215
2021-07-17,Crypto-only,Equal Weight,benchmark,-0.0020961608637220745,0.0,0.0,-0.0020961608637220745,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.6912981158757288,2.6886369662783376,-0.6015936366908736,-0.6015936366908736
2021-07-18,Crypto-only,Equal Weight,benchmark,0.002949834020844977,0.0,0.0,0.002949834020844977,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.699236998618175,2.6965679990711666,-0.6004184040462633,-0.6004184040462632
2021-07-19,Crypto-only,Equal Weight,benchmark,-0.04843102623361849,0.0,0.0,-0.04843102623361849,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.5685101807273445,2.565970443567415,-0.6197705508023699,-0.6197705508023699
2021-07-20,Crypto-only,Equal Weight,benchmark,-0.039675775806226554,0.0,0.0,-0.039675775806226554,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.466602546640796,2.4641635755230307,-0.63485644918366,-0.63485644918366
2021-07-21,Crypto-only,Equal Weight,benchmark,0.08404642491288188,0.0,0.0,0.08404642491288188,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.673911672366965,2.6712677144462855,-0.6041674391575514,-0.6041674391575514
2021-07-22,Crypto-only,Equal Weight,benchmark,0.035105539490129026,0.0,0.0,0.035105539490129026,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.7677807841743602,2.765044008684486,-0.590271523561418,-0.590271523561418
2021-07-23,Crypto-only,Equal Weight,benchmark,0.030230782391342626,0.0,0.0,0.030230782391342626,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.851452962767675,2.8486334524135124,-0.5778851111506669,-0.5778851111506669
2021-07-24,Crypto-only,Equal Weight,benchmark,0.02087857317535161,0.0,0.0,0.02087857317535161,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.910987232106893,2.908108854399482,-0.5690719545554207,-0.5690719545554207
2021-07-25,Crypto-only,Equal Weight,benchmark,-0.0013191821921649026,0.0,0.0,-0.0013191821921649026,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.9071471095886783,2.9042725289858815,-0.5696404271590756,-0.5696404271590756
2021-07-26,Crypto-only,Equal Weight,benchmark,0.024043643109556537,0.0,0.0,0.024043643109556537,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,2.9770455171586074,2.974101821165707,-0.5592930151809072,-0.5592930151809072
2021-07-27,Crypto-only,Equal Weight,benchmark,0.02664427959607967,0.0,0.0,0.02664427959607967,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.056366750288037,3.053344621636056,-0.547550695057442,-0.547550695057442
2021-07-28,Crypto-only,Equal Weight,benchmark,0.025869776100008457,0.0,0.0,0.025869776100008457,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.135434273797499,3.1323339633539455,-0.5358459328419736,-0.5358459328419737
2021-07-29,Crypto-only,Equal Weight,benchmark,0.018439540828283675,0.0,0.0,0.018439540828283675,2021-07-01,2021-06-30,2020-07-01,2021-06-30,10,0,3.1932502421035878,3.19009276335903,-0.5272871449699993,-0.5272871449699994
