date,sector,sector_sentiment,active_ticker_count,headline_count,cross_ticker_sentiment_std,cross_ticker_sentiment_iqr,same_day_headline_count,carryover_headline_count,ticker_headline_share_hhi,dominant_ticker,dominant_ticker_headline_share,possible_ticker_count,active_ticker_share,absolute_sector_sentiment,carryover_share,missing_sector_day
2020-01-08,RealEstate,-0.10079999999999999,2,3,0.3829690326906341,0.27080000000000004,3,0,0.5555555555555556,AMT,0.6666666666666666,5,0.4,0.10079999999999999,0.0,False
2020-01-08,Tech,0.087443125,4,22,0.09323582254546355,0.156760625,22,0,0.3553719008264462,AMD,0.45454545454545453,5,0.8,0.087443125,0.0,False
2020-01-08,Utilities,0.27973333333333333,3,3,0.325434084467705,0.31845,3,0,0.3333333333333333,AEP,0.3333333333333333,5,0.6,0.27973333333333333,0.0,False
2020-01-09,Comm,0.16018,5,6,0.2314367343357575,0.296,6,0,0.22222222222222227,CMCSA,0.3333333333333333,5,1.0,0.16018,0.0,False
2020-01-09,Consumer,0.2834562698412698,5,25,0.13654940299803836,0.10763809523809525,25,0,0.2544,WMT,0.36,5,1.0,0.2834562698412698,0.0,False
2020-01-09,Energy,0.10351000000000002,4,10,0.20637530633936477,0.20262999999999998,10,0,0.34,XOM,0.5,5,0.8,0.10351000000000002,0.0,False
2020-01-09,Financials,0.26152933333333334,5,11,0.2705129577344165,0.4404,11,0,0.30578512396694213,MS,0.45454545454545453,5,1.0,0.26152933333333334,0.0,False
2020-01-09,Healthcare,0.15904444444444446,3,8,0.27547305843934344,0.23856666666666668,8,0,0.40625,GILD,0.5,5,0.6,0.15904444444444446,0.0,False
2020-01-09,Industrials,0.033716666666666666,5,9,0.047682567278012865,0.06743333333333333,9,0,0.2345679012345679,MMM,0.3333333333333333,5,1.0,0.033716666666666666,0.0,False
2020-01-09,Materials,0.04242222222222222,3,6,0.07347744425886638,0.06363333333333333,6,0,0.3888888888888889,NEM,0.5,5,0.6,0.04242222222222222,0.0,False
2020-01-09,RealEstate,0.0,1,1,0.0,0.0,1,0,1.0,AMT,1.0,5,0.2,0.0,0.0,False
2020-01-09,Tech,0.09154333333333334,5,17,0.09409716284540973,0.13999999999999999,17,0,0.2595155709342561,AMD,0.35294117647058826,5,1.0,0.09154333333333334,0.0,False
2020-01-09,Utilities,0.074,4,5,0.148,0.074,5,0,0.28,D,0.4,5,0.8,0.074,0.0,False
2020-01-10,Comm,0.03584583333333334,4,8,0.4185731989117581,0.4643625,8,0,0.28125,T,0.375,5,0.8,0.03584583333333334,0.0,False
2020-01-10,Consumer,0.004144000000000004,5,15,0.08415709375923101,0.07485,15,0,0.26222222222222225,WMT,0.3333333333333333,5,1.0,0.004144000000000004,0.0,False
2020-01-10,Energy,0.07396200000000001,5,15,0.20796194175858235,0.0918,15,0,0.23555555555555555,XOM,0.3333333333333333,5,1.0,0.07396200000000001,0.0,False
2020-01-10,Financials,0.21935833333333332,3,7,0.20459437970856711,0.20249999999999999,7,0,0.42857142857142855,WFC,0.5714285714285714,5,0.6,0.21935833333333332,0.0,False
2020-01-10,Healthcare,0.24778000000000003,5,12,0.2744744357656809,0.466,12,0,0.2222222222222222,ABBV,0.25,5,1.0,0.24778000000000003,0.0,False
2020-01-10,Industrials,0.09254999999999998,3,8,0.05471542287143543,0.0547,8,0,0.375,BA,0.5,5,0.6,0.09254999999999998,0.0,False
2020-01-10,Materials,-0.10715,4,4,0.12411350987436193,0.2083,4,0,0.25,DD,0.25,5,0.8,0.10715,0.0,False
2020-01-10,RealEstate,-0.08412,5,6,0.17299130613993294,0.1366,6,0,0.2222222222222222,O,0.3333333333333333,5,1.0,0.08412,0.0,False
2020-01-10,Tech,0.30686583333333334,4,21,0.157030666983071,0.2507391666666666,21,0,0.2562358276643991,AMD,0.2857142857142857,5,0.8,0.30686583333333334,0.0,False
2020-01-10,Utilities,0.15612083333333332,4,7,0.2415877792220551,0.3731041666666667,7,0,0.30612244897959184,D,0.42857142857142855,5,0.8,0.15612083333333332,0.0,False
2020-01-13,Comm,0.0015479166666666697,2,14,0.10615735180388537,0.07506458333333334,7,7,0.510204081632653,CMCSA,0.5714285714285714,5,0.4,0.0015479166666666697,0.5,False
2020-01-13,Consumer,0.08908528571428571,5,29,0.15747444104536779,0.12847857142857141,13,16,0.3055885850178359,DIS,0.4827586206896552,5,1.0,0.08908528571428571,0.5517241379310345,False
2020-01-13,Energy,0.13454349999999998,5,19,0.1897755294716629,0.2732,13,6,0.29639889196675895,OXY,0.42105263157894735,5,1.0,0.13454349999999998,0.3157894736842105,False
2020-01-13,Financials,0.19619,5,33,0.0815523888837909,0.07925714285714283,26,7,0.26905417814508725,WFC,0.42424242424242425,5,1.0,0.19619,0.21212121212121213,False
2020-01-13,Healthcare,0.13385750000000002,5,24,0.15219006404410898,0.20475,21,3,0.2222222222222222,GILD,0.3333333333333333,5,1.0,0.13385750000000002,0.125,False
2020-01-13,Industrials,0.07404583333333334,4,10,0.08601406579094427,0.14234583333333334,6,4,0.42,BA,0.6,5,0.8,0.07404583333333334,0.4,False
2020-01-13,Materials,0.32985,2,4,0.4664783435487654,0.32985,3,1,0.625,NEM,0.75,5,0.4,0.32985,0.25,False
2020-01-13,RealEstate,0.2394666666666667,1,3,0.0,0.0,3,0,1.0,AMT,1.0,5,0.2,0.2394666666666667,0.0,False
2020-01-13,Tech,0.20091574999999998,5,39,0.1320340464425748,0.15094374999999996,30,9,0.2846811308349769,INTC,0.41025641025641024,5,1.0,0.20091574999999998,0.23076923076923078,False
2020-01-13,Utilities,0.006599999999999999,4,6,0.013199999999999998,0.006599999999999999,1,5,0.33333333333333337,NEE,0.5,5,0.8,0.006599999999999999,0.8333333333333334,False
2020-01-14,Comm,0.0863,2,4,0.08555992052357225,0.06050000000000001,4,0,0.625,EA,0.75,5,0.4,0.0863,0.0,False
2020-01-14,Consumer,0.042910000000000004,5,19,0.09594967691451599,0.0,19,0,0.4349030470914127,DIS,0.631578947368421,5,1.0,0.042910000000000004,0.0,False
2020-01-14,Energy,0.2138183333333333,5,23,0.13503381577507828,0.21125833333333333,23,0,0.21361058601134214,SLB,0.2608695652173913,5,1.0,0.2138183333333333,0.0,False
2020-01-14,Financials,0.035565476190476196,5,38,0.09518791454037893,0.105375,38,0,0.36703601108033246,WFC,0.5526315789473685,5,1.0,0.035565476190476196,0.0,False
2020-01-14,Healthcare,0.32362499999999994,4,9,0.22684181529574007,0.16737500000000005,9,0,0.2839506172839506,ABBV,0.3333333333333333,5,0.8,0.32362499999999994,0.0,False
2020-01-14,Industrials,0.14943833333333334,3,10,0.0881487941399843,0.08463249999999999,10,0,0.42000000000000004,GE,0.5,5,0.6,0.14943833333333334,0.0,False
2020-01-14,Materials,0.041999999999999996,2,4,0.14990663761154807,0.10600000000000001,4,0,0.5,DD,0.5,5,0.4,0.041999999999999996,0.0,False
2020-01-14,RealEstate,0.148,1,2,0.0,0.0,2,0,1.0,AMT,1.0,5,0.2,0.148,0.0,False
2020-01-14,Tech,0.22985333333333333,3,12,0.09313596369466165,0.09276000000000001,12,0,0.375,AMD,0.4166666666666667,5,0.6,0.22985333333333333,0.0,False
2020-01-14,Utilities,0.2927166666666667,3,5,0.07058647769462176,0.07050000000000001,5,0,0.3600000000000001,D,0.4,5,0.6,0.2927166666666667,0.0,False
2020-01-15,Comm,0.0006972222222222194,3,9,0.1679000261261092,0.14949583333333333,9,0,0.35802469135802467,T,0.4444444444444444,5,0.6,0.0006972222222222194,0.0,False
2020-01-15,Consumer,0.11932547619047619,4,27,0.08449740482134319,0.053071190476190466,27,0,0.3936899862825789,DIS,0.5555555555555556,5,0.8,0.11932547619047619,0.0,False
2020-01-15,Energy,0.08600666666666665,5,13,0.21048029552800318,0.1897333333333333,13,0,0.2189349112426036,SLB,0.3076923076923077,5,1.0,0.08600666666666665,0.0,False
2020-01-15,Financials,0.06089596825396826,5,36,0.03703315294778067,0.05246222222222222,36,0,0.26388888888888895,USB,0.3888888888888889,5,1.0,0.06089596825396826,0.0,False
2020-01-15,Healthcare,0.22993333333333332,3,12,0.1764489273368737,0.17562499999999998,12,0,0.3333333333333333,ABBV,0.3333333333333333,5,0.6,0.22993333333333332,0.0,False
2020-01-15,Industrials,-0.09173124999999997,4,10,0.17936005149674958,0.27369374999999996,10,0,0.28,BA,0.4,5,0.8,0.09173124999999997,0.0,False
2020-01-15,Materials,0.17298333333333335,2,4,0.24463537606450592,0.17298333333333332,4,0,0.625,DD,0.75,5,0.4,0.17298333333333335,0.0,False
2020-01-15,RealEstate,0.0252875,2,7,0.03576192545850964,0.025287499999999997,7,0,0.510204081632653,O,0.5714285714285714,5,0.4,0.0252875,0.0,False
2020-01-15,Tech,0.018463666666666666,5,24,0.05939750535352661,0.057749999999999996,24,0,0.3298611111111111,INTC,0.5,5,1.0,0.018463666666666666,0.0,False
2020-01-15,Utilities,0.11571250000000001,4,10,0.11422825376557821,0.0777875,10,0,0.42000000000000004,NEE,0.6,5,0.8,0.11571250000000001,0.0,False
2020-01-16,Comm,0.1423625,4,17,0.12703974033742355,0.11656250000000001,17,0,0.3079584775086506,CMCSA,0.35294117647058826,5,0.8,0.1423625,0.0,False
2020-01-16,Consumer,0.22151928571428572,4,19,0.2884628320733108,0.2611221428571428,19,0,0.4182825484764542,DIS,0.5263157894736842,5,0.8,0.22151928571428572,0.0,False
2020-01-16,Energy,0.17142380952380953,3,13,0.04507167609923729,0.0421857142857143,13,0,0.44378698224852065,OXY,0.5384615384615384,5,0.6,0.17142380952380953,0.0,False
2020-01-16,Financials,0.14342895726495727,5,46,0.13364339868893182,0.07746923076923075,46,0,0.37807183364839314,MS,0.5652173913043478,5,1.0,0.14342895726495727,0.0,False
2020-01-16,Healthcare,0.12518125000000002,4,8,0.14981129432138957,0.22625625,8,0,0.34375,ABBV,0.5,5,0.8,0.12518125000000002,0.0,False
2020-01-16,Industrials,0.2856666666666667,2,4,0.21882597855119693,0.15473333333333333,4,0,0.625,BA,0.75,5,0.4,0.2856666666666667,0.0,False
2020-01-16,Materials,0.1101,4,4,0.2202,0.1101,4,0,0.25,DD,0.25,5,0.8,0.1101,0.0,False
2020-01-16,RealEstate,0.24766666666666667,3,3,0.21473279519750432,0.1909,3,0,0.3333333333333333,AMT,0.3333333333333333,5,0.6,0.24766666666666667,0.0,False
2020-01-16,Tech,0.22213055555555555,4,19,0.09918359721642547,0.12518055555555554,19,0,0.3462603878116343,INTC,0.47368421052631576,5,0.8,0.22213055555555555,0.0,False
2020-01-16,Utilities,0.15306041666666667,4,11,0.05482778229880866,0.04112708333333334,11,0,0.2727272727272727,NEE,0.36363636363636365,5,0.8,0.15306041666666667,0.0,False
2020-01-17,Comm,0.0634,3,8,0.10981202119986683,0.0951,8,0,0.46875,CMCSA,0.625,5,0.6,0.0634,0.0,False
2020-01-17,Consumer,0.08010533333333332,5,23,0.17220251999382072,0.23515,23,0,0.2551984877126654,DIS,0.391304347826087,5,1.0,0.08010533333333332,0.0,False
2020-01-17,Energy,0.14109055555555555,4,31,0.15959915842239206,0.19817166666666666,31,0,0.404786680541103,SLB,0.5806451612903226,5,0.8,0.14109055555555555,0.0,False
2020-01-17,Financials,0.11717999999999999,5,17,0.07610471897326736,0.06090000000000001,17,0,0.397923875432526,MS,0.5882352941176471,5,1.0,0.11717999999999999,0.0,False
2020-01-17,Healthcare,0.20040555555555553,3,11,0.4150258045301833,0.40519166666666667,11,0,0.40495867768595034,GILD,0.5454545454545454,5,0.6,0.20040555555555553,0.0,False
2020-01-17,Industrials,0.23608333333333334,4,12,0.26468701503082076,0.21114999999999998,12,0,0.3472222222222222,BA,0.5,5,0.8,0.23608333333333334,0.0,False
2020-01-17,Materials,0.31393333333333334,3,5,0.15754364739123355,0.14647500000000002,5,0,0.3600000000000001,DOW,0.4,5,0.6,0.31393333333333334,0.0,False
2020-01-17,RealEstate,0.18714999999999998,2,3,0.40990980105384156,0.28985,3,0,0.5555555555555556,AMT,0.6666666666666666,5,0.4,0.18714999999999998,0.0,False
2020-01-17,Tech,0.07141555777555778,5,38,0.053973492446557296,0.05964848484848482,38,0,0.2520775623268698,INTC,0.34210526315789475,5,1.0,0.07141555777555778,0.0,False
2020-01-17,Utilities,0.15105022222222222,5,17,0.12642002149019058,0.1321888888888889,17,0,0.3771626297577855,SO,0.5294117647058824,5,1.0,0.15105022222222222,0.0,False
2020-01-21,Comm,-0.027549999999999998,4,19,0.05391414471175445,0.066825,10,9,0.4570637119113573,CMCSA,0.631578947368421,5,0.8,0.027549999999999998,0.47368421052631576,False
2020-01-21,Consumer,0.07009310606060606,5,51,0.1732470729805965,0.13285,36,15,0.45713187235678593,DIS,0.6470588235294118,5,1.0,0.07009310606060606,0.29411764705882354,False
2020-01-21,Energy,0.13746714285714287,4,28,0.13480041378446353,0.0860114285714286,20,8,0.3341836734693878,SLB,0.5,5,0.8,0.13746714285714287,0.2857142857142857,False
2020-01-21,Financials,0.19930555555555557,5,29,0.09655433687378213,0.07238333333333333,21,8,0.22948870392390014,MS,0.3103448275862069,5,1.0,0.19930555555555557,0.27586206896551724,False
2020-01-21,Healthcare,0.09057404761904761,5,21,0.1718883599268568,0.09472857142857141,10,11,0.24716553287981857,GILD,0.3333333333333333,5,1.0,0.09057404761904761,0.5238095238095238,False
2020-01-21,Industrials,0.1046862857142857,5,16,0.1371511786225369,0.16477142857142857,13,3,0.3125,BA,0.4375,5,1.0,0.1046862857142857,0.1875,False
2020-01-21,Materials,0.012607499999999997,4,11,0.10419856472939859,0.0631825,10,1,0.30578512396694213,DOW,0.45454545454545453,5,0.8,0.012607499999999997,0.09090909090909091,False
2020-01-21,RealEstate,0.08384444444444444,3,7,0.14522283771016387,0.12576666666666667,4,3,0.3877551020408163,AMT,0.42857142857142855,5,0.6,0.08384444444444444,0.42857142857142855,False
2020-01-21,Tech,0.017946666666666677,5,44,0.23108121660287897,0.2925333333333333,33,11,0.49483471074380164,INTC,0.6818181818181818,5,1.0,0.017946666666666677,0.25,False
2020-01-21,Utilities,0.17614000000000002,5,15,0.3051541053304052,0.2336,10,5,0.3511111111111111,SO,0.5333333333333333,5,1.0,0.17614000000000002,0.3333333333333333,False
2020-01-22,Comm,0.18275,3,4,0.31653228508321235,0.274125,4,0,0.375,CMCSA,0.5,5,0.6,0.18275,0.0,False
2020-01-22,Consumer,0.08442657142857143,5,32,0.07999514557720591,0.14825,32,0,0.310546875,DIS,0.46875,5,1.0,0.08442657142857143,0.0,False
2020-01-22,Energy,0.11271666666666667,4,11,0.09000090740283309,0.09540000000000001,11,0,0.2892561983471074,SLB,0.36363636363636365,5,0.8,0.11271666666666667,0.0,False
2020-01-22,Financials,0.02551666666666667,3,4,0.044196163106465854,0.038275,4,0,0.375,USB,0.5,5,0.6,0.02551666666666667,0.0,False
2020-01-22,Healthcare,0.07055520833333334,4,13,0.08456808383161693,0.127221875,13,0,0.44378698224852076,ABT,0.6153846153846154,5,0.8,0.07055520833333334,0.0,False
2020-01-22,Industrials,-0.023519047619047617,3,12,0.02276977200164294,0.022728571428571424,12,0,0.45833333333333337,BA,0.5833333333333334,5,0.6,0.023519047619047617,0.0,False
2020-01-22,Materials,-0.09866666666666667,3,4,0.1708956796801292,0.148,4,0,0.375,SHW,0.5,5,0.6,0.09866666666666667,0.0,False
2020-01-22,RealEstate,0.017166666666666667,3,7,0.02973353886326573,0.025750000000000002,7,0,0.42857142857142855,PLD,0.5714285714285714,5,0.6,0.017166666666666667,0.0,False
2020-01-22,Tech,0.185395,4,14,0.22082362215125448,0.33376500000000003,14,0,0.5408163265306122,INTC,0.7142857142857143,5,0.8,0.185395,0.0,False
2020-01-22,Utilities,0.132628125,4,18,0.11152657886661874,0.132628125,18,0,0.30246913580246915,NEE,0.4444444444444444,5,0.8,0.132628125,0.0,False
2020-01-23,Comm,0.17530257142857142,5,22,0.2312429245964476,0.29522,22,0,0.46280991735537186,CMCSA,0.6363636363636364,5,1.0,0.17530257142857142,0.0,False
2020-01-23,Consumer,0.12958566666666665,5,22,0.13461186761286026,0.1776083333333333,22,0,0.2933884297520661,DIS,0.45454545454545453,5,1.0,0.12958566666666665,0.0,False
2020-01-23,Energy,0.06157333333333333,5,17,0.17044861827607233,0.10250000000000001,17,0,0.2525951557093426,OXY,0.35294117647058826,5,1.0,0.06157333333333333,0.0,False
2020-01-23,Financials,0.032470000000000006,5,14,0.10028557722823359,0.0,14,0,0.2857142857142857,WFC,0.42857142857142855,5,1.0,0.032470000000000006,0.0,False
2020-01-23,Healthcare,0.020309999999999998,5,20,0.1451325790441278,0.12465,20,0,0.28500000000000003,GILD,0.45,5,1.0,0.020309999999999998,0.0,False
2020-01-23,Industrials,0.03699404761904762,4,14,0.04760907758723627,0.06111547619047619,14,0,0.3469387755102041,BA,0.5,5,0.8,0.03699404761904762,0.0,False
2020-01-23,Materials,0.09407,5,9,0.19072885728174435,0.148,9,0,0.2839506172839506,DOW,0.4444444444444444,5,1.0,0.09407,0.0,False
2020-01-23,RealEstate,0.314,3,4,0.08387872197405012,0.08079999999999998,4,0,0.375,O,0.5,5,0.6,0.314,0.0,False
2020-01-23,Tech,0.03489592592592593,5,36,0.16538613550584674,0.17556666666666665,36,0,0.5802469135802468,INTC,0.75,5,1.0,0.03489592592592593,0.0,False
2020-01-23,Utilities,-0.035124999999999997,4,8,0.07024999999999999,0.035124999999999997,8,0,0.28125,NEE,0.375,5,0.8,0.035124999999999997,0.0,False
2020-01-24,Comm,0.13886280303030302,4,24,0.11299106874114563,0.10441492424242424,24,0,0.32291666666666663,CMCSA,0.4583333333333333,5,0.8,0.13886280303030302,0.0,False
2020-01-24,Consumer,0.07866423076923076,5,23,0.10891677421261454,0.17384615384615387,23,0,0.3761814744801512,DIS,0.5652173913043478,5,1.0,0.07866423076923076,0.0,False
2020-01-24,Energy,0.18136166666666667,5,14,0.24539013181394778,0.36336666666666667,14,0,0.21428571428571425,XOM,0.2857142857142857,5,1.0,0.18136166666666667,0.0,False
2020-01-24,Financials,-0.044199999999999996,3,6,0.1517063693455222,0.15135,6,0,0.3333333333333333,USB,0.3333333333333333,5,0.6,0.044199999999999996,0.0,False
2020-01-24,Healthcare,0.2246453333333333,5,14,0.4411087903706094,0.28034,14,0,0.24489795918367346,GILD,0.35714285714285715,5,1.0,0.2246453333333333,0.0,False
2020-01-24,Industrials,0.08224222222222223,3,11,0.09541836309020824,0.09343,11,0,0.3553719008264462,BA,0.45454545454545453,5,0.6,0.08224222222222223,0.0,False
2020-01-24,Materials,0.14948,3,11,0.12783807883412515,0.11765999999999999,11,0,0.42148760330578505,DOW,0.45454545454545453,5,0.6,0.14948,0.0,False
2020-01-24,RealEstate,0.0903,2,5,0.12770348468229048,0.09030000000000002,5,0,0.52,CCI,0.6,5,0.4,0.0903,0.0,False
2020-01-24,Tech,0.06600430107526882,5,46,0.07505322474157354,0.09106666666666667,46,0,0.4924385633270322,INTC,0.6739130434782609,5,1.0,0.06600430107526882,0.0,False
2020-01-24,Utilities,0.19892800000000002,5,28,0.18201775440873896,0.25126000000000004,28,0,0.4183673469387755,NEE,0.6071428571428571,5,1.0,0.19892800000000002,0.0,False
2020-01-27,Comm,-0.0454159090909091,4,20,0.06067174306327526,0.07214772727272728,12,8,0.39000000000000007,CMCSA,0.55,5,0.8,0.0454159090909091,0.4,False
2020-01-27,Consumer,0.03644111111111111,5,42,0.07586026644226447,0.1101,24,18,0.2970521541950113,DIS,0.42857142857142855,5,1.0,0.03644111111111111,0.42857142857142855,False
2020-01-27,Energy,0.04191166666666666,5,22,0.13425663644883837,0.2173,19,3,0.256198347107438,XOM,0.36363636363636365,5,1.0,0.04191166666666666,0.13636363636363635,False
