month,sector,sector_sentiment_mean,absolute_sentiment_mean,headline_count,active_ticker_count_mean,active_ticker_share_mean,ticker_headline_share_hhi_mean,sentiment_disagreement_std_mean,sentiment_disagreement_iqr_mean,missing_sector_days
2020-02,Financials,0.12713380273600666,0.1583978534878864,245,4.157894736842105,0.8315789473684211,0.3304894768001472,0.17286987095925738,0.15666943452380952,0
2020-02,Healthcare,0.1342776934992668,0.13755543618932528,477,4.473684210526316,0.8947368421052632,0.4116588919027897,0.18386732664442826,0.2057707943812654,0
2020-02,Industrials,0.08312900292397661,0.08577330116959064,210,4.0,0.8,0.33647726281421503,0.17262327238908254,0.15151416666666667,0
2020-02,Materials,0.08345955544163439,0.08633587123110807,210,3.736842105263158,0.7473684210526316,0.3719219635312534,0.15966620238670992,0.140790507518797,0
2020-02,RealEstate,0.08925206944444444,0.08953709868421053,205,3.5789473684210527,0.7157894736842106,0.40029899517011186,0.07914520954513496,0.0835138048245614,0
2020-02,Tech,0.05678597584779397,0.10572782213016656,423,4.526315789473684,0.9052631578947368,0.32076637746858283,0.1766407404191788,0.1793373223580089,0
2020-02,Utilities,0.18302530412350806,0.18824635675508702,308,3.9473684210526314,0.7894736842105263,0.34042984845753377,0.1396190102132262,0.14499998019889468,0
2020-03,Comm,0.09211693140823822,0.10242608292338974,304,3.9545454545454546,0.790909090909091,0.3351095428690056,0.17529853524616268,0.18049285443722943,0
2020-03,Consumer,0.05239276874319431,0.07425883556811291,777,4.7727272727272725,0.9545454545454546,0.2889651339707937,0.1488612567472958,0.1246288624178045,0
2020-03,Energy,0.05740866683294644,0.09441110374983074,592,4.818181818181818,0.9636363636363636,0.3058340061564366,0.1357602900003292,0.10720366973304474,0
2020-03,Financials,0.034352150072150076,0.1210410818903319,337,4.7272727272727275,0.9454545454545454,0.26854982776886555,0.19851355997450293,0.2312642424242424,0
2020-03,Healthcare,0.16002038505623165,0.1734149911168377,500,4.2272727272727275,0.8454545454545456,0.4082913923715985,0.15839778697497825,0.15803042747971727,0
2020-03,Industrials,0.06440407305194805,0.09837457954545453,357,4.318181818181818,0.8636363636363636,0.31683405101568574,0.15023226798015368,0.1468358143939394,0
2020-03,Materials,0.11625132305194805,0.1298946563852814,220,3.6363636363636362,0.7272727272727273,0.35095578632615404,0.1947794689926619,0.20871168019480518,0
2020-03,RealEstate,0.1683598200757576,0.18408879734848485,152,3.3636363636363638,0.6727272727272727,0.3840961832903225,0.23631068216320053,0.23719010416666667,0
2020-03,Tech,0.10065692463786213,0.14437301771145522,425,4.909090909090909,0.9818181818181819,0.27601195837242787,0.18255193702312178,0.2183738169122544,0
2020-03,Utilities,0.17472165674603174,0.21193968163780666,240,3.909090909090909,0.7818181818181817,0.31302651199672,0.17606656643496763,0.1753471185064935,0
2020-04,Comm,0.10849684933948327,0.11978478584741978,388,4.238095238095238,0.8476190476190476,0.3248107167248661,0.15636725863027415,0.1596138675659658,0
2020-04,Consumer,0.0976678172213226,0.10070838882953896,975,4.809523809523809,0.9619047619047618,0.3305280269299295,0.14820929360901575,0.15449559636739538,0
2020-04,Energy,0.04247813340166083,0.10473219575727546,818,4.857142857142857,0.9714285714285713,0.2680176246321488,0.13677360611328798,0.12265092135492757,0
2020-04,Financials,0.09460330942073798,0.10839938084930942,612,4.857142857142857,0.9714285714285713,0.27975859759425725,0.14657624714105993,0.13067588728731586,0
2020-04,Healthcare,0.11277203735262528,0.12672824719968465,928,4.619047619047619,0.9238095238095237,0.445194871942793,0.19011603478902103,0.15990478464005958,0
2020-04,Industrials,0.06979914658603528,0.09925549323409621,698,4.619047619047619,0.9238095238095237,0.3213076869723035,0.1781450896970665,0.1696049416473333,0
2020-04,Materials,0.12438944652305367,0.15007451832955404,303,4.095238095238095,0.819047619047619,0.3366119134413969,0.19583845736575708,0.1960165523431595,0
2020-04,RealEstate,0.12997912646876933,0.16444605768570056,194,3.619047619047619,0.7238095238095239,0.3698222015875966,0.2158065990258005,0.19930931251288395,0
2020-04,Tech,0.14747470113949784,0.20030168526648195,510,4.761904761904762,0.9523809523809523,0.32965863336572176,0.21713732011998454,0.21772422975690764,0
2020-04,Utilities,0.15999821879863058,0.1757297142634832,255,3.857142857142857,0.7714285714285714,0.3232493313362325,0.18728805538928706,0.1976371477479881,0
2020-05,Comm,0.08716540065536316,0.11127889232202984,384,4.5,0.9,0.32331328630702816,0.19912097647185154,0.18851424305555556,0
2020-05,Consumer,0.09433054860075926,0.10427331407156297,822,4.8,0.96,0.3701534209576581,0.1452914894240041,0.11492875835965506,0
2020-05,Energy,0.057361673851148855,0.10900633055000555,522,4.85,0.97,0.27320237143698844,0.15025414749625163,0.13055801247363746,0
2020-05,Financials,0.09166180840548341,0.1221009465007215,453,4.95,0.99,0.24682718605342285,0.1715315336829497,0.1583437738095238,0
2020-05,Healthcare,0.07314824216850105,0.09116145735609124,708,4.6,0.9199999999999999,0.3470833736646746,0.14316319776338424,0.1340032801850927,0
2020-05,Industrials,0.11158133496572872,0.13687786194985568,407,4.4,0.8800000000000001,0.3923351273747018,0.2134688722140654,0.20784685123557,0
2020-05,Materials,0.11023227278244632,0.11292334421101775,275,3.65,0.73,0.3744527245303763,0.1253785847135867,0.11627179831932774,0
2020-05,RealEstate,0.09098663888888889,0.13773330555555557,143,3.45,0.6900000000000001,0.386749716553288,0.17178544710119925,0.17312195833333333,0
2020-05,Tech,0.12098103662464985,0.1595978842436975,437,4.7,0.9400000000000001,0.2976477422886663,0.1971399764000228,0.24034677579365077,0
2020-05,Utilities,0.20182583671536797,0.20182583671536797,229,3.75,0.75,0.37357016713751734,0.1640321909065568,0.18775077178030303,0
2020-06,Comm,0.10181656864221637,0.11870649288464062,270,3.9545454545454546,0.7909090909090909,0.38082835116543506,0.16261427072030119,0.1455764211104552,0
2020-06,Consumer,0.0879543025602099,0.10059481440593993,649,4.7272727272727275,0.9454545454545454,0.29896567287125086,0.15165126570864168,0.12796488009717555,0
2020-06,Energy,0.10457415328337487,0.15425736445351787,346,4.2727272727272725,0.8545454545454546,0.3281457255923081,0.22437359204434965,0.22795118174439197,0
2020-06,Financials,0.08419509794372294,0.11247390313852813,361,4.409090909090909,0.8818181818181817,0.28237450958936566,0.16579806458472712,0.1517883576839827,0
2020-06,Healthcare,0.11095082021298079,0.12812180506146564,367,4.090909090909091,0.8181818181818182,0.37960574360285243,0.15416645886816185,0.1398405478896104,0
2020-06,Industrials,0.1039009421555403,0.12592640115732284,403,4.0,0.8,0.466185156235916,0.17450910344860937,0.17193250182451109,0
2020-06,Materials,0.10320892857142856,0.17535654761904762,77,2.272727272727273,0.45454545454545453,0.5834846421186867,0.16505453786270993,0.13995257936507938,1
2020-06,RealEstate,0.1133201754385965,0.14093070175438596,59,1.9090909090909092,0.38181818181818183,0.5876608187134503,0.1164440632481681,0.08610394736842104,3
2020-06,Tech,0.11750156265031265,0.18644966871091873,241,3.590909090909091,0.7181818181818183,0.36551538203714595,0.16438353433191474,0.15336519119769118,0
2020-06,Utilities,0.17686872474747475,0.2018740782828283,76,2.1363636363636362,0.4272727272727273,0.622963048855906,0.07894080309663848,0.06068651515151516,0
2020-07,Comm,0.037651941829004325,0.11335023728354977,203,3.4545454545454546,0.6909090909090909,0.4273774421280324,0.10876203674931294,0.11241783955627706,0
2020-07,Consumer,0.08741122769182948,0.09734606732189638,574,4.863636363636363,0.9727272727272727,0.2876540463076975,0.1602003668398807,0.13701325347632165,0
2020-07,Energy,0.13649864446916718,0.15989957520509793,294,3.6818181818181817,0.7363636363636363,0.4099444902867598,0.14854979811101174,0.1664132128982129,0
2020-07,Financials,0.05566479513193767,0.113736452287913,365,3.909090909090909,0.7818181818181817,0.37688382366915474,0.18383098707787582,0.1507481194515026,0
2020-07,Healthcare,0.14818012677410974,0.16329507536718332,295,4.0,0.8,0.3706994711696835,0.17311468969833108,0.17195667479301002,0
2020-07,Industrials,0.09724498305107306,0.11407169877978879,336,3.8181818181818183,0.7636363636363637,0.4568183298522891,0.20578180903334523,0.197386476297659,0
2020-07,Materials,0.07947675438596491,0.09152149122807017,74,1.9090909090909092,0.38181818181818183,0.6241958661575886,0.08644558070320152,0.06616263157894738,3
2020-07,RealEstate,0.03567464912280701,0.13479833333333333,54,1.7272727272727273,0.34545454545454546,0.6769590643274853,0.10334155313072127,0.06921315789473684,3
2020-07,Tech,0.1529391442006153,0.15894384117031227,347,3.3181818181818183,0.6636363636363636,0.4232770903173334,0.17920701187790541,0.16617821436043645,0
2020-07,Utilities,0.19070175839659534,0.2182474594547964,135,2.6363636363636362,0.5272727272727272,0.45860247005118915,0.18165153345457835,0.15544572550034508,1
2020-08,Comm,0.10166630304087447,0.11254249351706495,213,3.380952380952381,0.6761904761904761,0.42537737659342245,0.14351421878781942,0.15383334554334555,0
2020-08,Consumer,0.08751468248260945,0.08997192559037888,535,4.619047619047619,0.9238095238095237,0.3857993635332337,0.18129042953256053,0.15549960975445468,0
2020-08,Energy,0.09795873551272362,0.1074363885739481,263,3.4285714285714284,0.6857142857142857,0.42716391297255385,0.1351032787307206,0.13224903533635676,0
2020-08,Financials,0.0939280678382464,0.11955616307634165,242,4.142857142857143,0.8285714285714285,0.3021556949517927,0.19631741419818566,0.18709859504913076,0
2020-08,Healthcare,0.1015814950239355,0.13214809819853868,233,3.857142857142857,0.7714285714285714,0.4091287015846997,0.21378491962352492,0.1629590617913832,0
2020-08,Industrials,0.09960327485169153,0.13773031597723265,256,3.9047619047619047,0.7809523809523808,0.3800811907657503,0.18458135742409829,0.1660608134920635,0
2020-08,Materials,0.08898918128654972,0.1269611111111111,57,2.0,0.4,0.6062573099415204,0.07790133316782286,0.0761267543859649,2
2020-08,RealEstate,0.13144126984126983,0.16488650793650791,54,2.0476190476190474,0.4095238095238095,0.6276455026455027,0.0882834237215768,0.06889801587301587,0
2020-08,Tech,0.1127348502886003,0.13500475202707346,259,3.2857142857142856,0.6571428571428571,0.3935143138386665,0.1734081047071587,0.1474780642307428,0
2020-08,Utilities,0.20050005847953214,0.207263216374269,86,2.380952380952381,0.47619047619047616,0.49876380766731643,0.11086031158569955,0.08941385964912281,2
2020-09,Comm,0.12955068027210884,0.14413083900226756,148,2.8095238095238093,0.5619047619047619,0.4963270077218177,0.15643176669525727,0.1393081037414966,0
2020-09,Consumer,0.1357889990267669,0.1357889990267669,507,4.380952380952381,0.8761904761904763,0.3313760344461573,0.15263885986318437,0.15562619486135557,0
2020-09,Energy,0.08950975377928949,0.14673983616780045,173,2.9523809523809526,0.5904761904761905,0.46583172602779976,0.19100704154954642,0.15492324546485262,0
2020-09,Financials,0.06576727088057445,0.1122297198601663,225,4.0476190476190474,0.8095238095238095,0.3309431086990248,0.19577511234483444,0.1878996839569161,0
2020-09,Healthcare,0.09793730794636694,0.17186909366065267,232,3.619047619047619,0.7238095238095239,0.3936515932515568,0.16362926731278396,0.16053263383614316,0
2020-09,Industrials,0.12765555556970262,0.13140241271255976,272,3.8095238095238093,0.7619047619047619,0.3864155855877425,0.20143848594260377,0.21684364746908866,0
2020-09,Materials,0.07641861111111112,0.11921194444444444,49,1.5238095238095237,0.3047619047619048,0.5996825396825397,0.08643657900580597,0.07066583333333334,6
2020-09,RealEstate,0.028318827160493824,0.13177438271604938,34,1.2857142857142858,0.2571428571428572,0.8022222222222222,0.0827263242614172,0.06424583333333334,3
2020-09,Tech,0.12026758503401361,0.14175917233560092,212,3.380952380952381,0.6761904761904762,0.3584521971890452,0.1285664388139832,0.12323755102040816,0
2020-09,Utilities,0.1968378822055138,0.21368720551378448,76,1.7142857142857142,0.34285714285714286,0.7487677872366868,0.06967759491233254,0.04512833333333333,2
2020-10,Comm,0.09882483731798505,0.14121588021448248,223,3.272727272727273,0.6545454545454545,0.4575321764983345,0.15502481284759215,0.13893271645021643,0
2020-10,Consumer,0.12809717650627547,0.1357622881490187,455,4.5,0.9,0.3137071154816653,0.15192898234099192,0.1476469676062574,0
2020-10,Energy,0.0846927706658421,0.13056393657665086,297,3.5,0.7000000000000001,0.37601521768701346,0.16955848080723804,0.12856841188242973,1
2020-10,Financials,0.1775298389252153,0.1775298389252153,388,4.181818181818182,0.8363636363636364,0.3317490865771763,0.17143579936469885,0.16927078953428817,0
2020-10,Healthcare,0.07427205341691137,0.10950853826539621,302,4.0,0.8,0.389389350189509,0.20415587653808254,0.1922374016482255,0
2020-10,Industrials,0.14146930351561318,0.1564801796394893,353,3.8181818181818183,0.7636363636363637,0.4066723814854813,0.18340679888694933,0.19399629181582306,0
2020-10,Materials,0.16735125,0.16735125,59,1.1818181818181819,0.23636363636363636,0.7553125,0.0734766151627064,0.05325260416666666,6
2020-10,RealEstate,0.13052948717948717,0.17663717948717947,25,0.9545454545454546,0.19090909090909092,0.7275641025641026,0.14840104236322416,0.11086538461538462,9
2020-10,Tech,0.11744386182441297,0.1283771951577463,261,3.1818181818181817,0.6363636363636364,0.46315233728966115,0.13971173630644443,0.12675009127804013,0
2020-10,Utilities,0.23379841269841273,0.23594126984126987,79,2.1818181818181817,0.43636363636363634,0.5181415343915344,0.12537646794710383,0.09775357142857143,1
2020-11,Comm,0.07784028877217554,0.10419229710550888,266,4.05,0.8099999999999999,0.36382003025216747,0.19743857993942973,0.15266758175770306,0
2020-11,Consumer,0.12015339696893654,0.12389381363560321,475,4.35,0.8699999999999999,0.34761742506580184,0.14237744730768104,0.1419530891504329,0
2020-11,Energy,0.1227329031898657,0.14826171866605617,237,3.55,0.71,0.42913230419047543,0.13536804529762653,0.13236121634615386,0
2020-11,Financials,0.12688945094627596,0.13081445094627595,301,4.2,0.8400000000000001,0.301999552692905,0.15539570233861155,0.1635909281135531,0
2020-11,Healthcare,0.10480354169973545,0.113846597255291,199,3.75,0.75,0.36768208167386074,0.1543357288203546,0.15590141319444445,0
2020-11,Industrials,0.11243241299603175,0.11658414315476191,330,4.3,0.86,0.36928334428863696,0.12579700326650428,0.10864900148809524,0
2020-11,Materials,0.15605427083333334,0.17730427083333333,51,1.9,0.38,0.5690432098765432,0.14773759395007555,0.12735677083333333,4
2020-11,RealEstate,0.12583944444444445,0.12583944444444445,34,1.45,0.29,0.675,0.09193527742517427,0.08433,5
2020-11,Tech,0.1365978179563492,0.14513451240079364,208,3.4,0.6799999999999999,0.3856016727936714,0.14135170838991734,0.13586169791666666,0
2020-11,Utilities,0.18326570767195768,0.2033703373015873,87,2.3,0.45999999999999996,0.59541761148904,0.14754056022229986,0.12006044973544973,2
2020-12,Comm,0.09608830753421663,0.11918830753421662,212,2.8181818181818183,0.5636363636363636,0.5892137965482847,0.12423752815609503,0.12025718065394203,0
2020-12,Consumer,0.16822567767732002,0.1683847823605156,516,4.681818181818182,0.9363636363636364,0.30919103139088483,0.17860804644607017,0.1381068624557261,0
2020-12,Energy,0.09015658658008659,0.11307804112554112,265,3.727272727272727,0.7454545454545454,0.3704716684375283,0.14851408274740738,0.11953776515151514,0
2020-12,Financials,0.13766981226741096,0.1803918720760234,281,4.181818181818182,0.8363636363636364,0.2964922271371069,0.21600773844356722,0.23749058512759172,0
2020-12,Healthcare,0.16980790824915826,0.19016018097643095,183,3.3636363636363638,0.6727272727272727,0.37561417621857185,0.20913492190296584,0.20847549242424243,0
2020-12,Industrials,0.12142800915669297,0.1326811505708344,351,4.181818181818182,0.8363636363636363,0.3887186985818048,0.16316355914050087,0.19096314011968427,0
2020-12,Materials,0.12490486111111111,0.12964560185185184,47,1.5909090909090908,0.3181818181818182,0.6683648274124465,0.09343467190855345,0.07051643518518519,4
2020-12,RealEstate,0.10888714285714286,0.11866809523809525,56,1.9545454545454546,0.3909090909090909,0.6917195767195767,0.050247662843580704,0.04286333333333334,1
2020-12,Tech,0.15396795634920635,0.1630115927128427,249,3.5454545454545454,0.7090909090909091,0.3830319419813008,0.16842015754145,0.18078928030303032,0
2020-12,Utilities,0.2352886574074074,0.2352886574074074,51,1.6363636363636365,0.32727272727272727,0.6813876291257244,0.10684734811929077,0.10700300925925926,4
2021-01,Comm,0.056128585004177105,0.10334473788638261,231,3.6315789473684212,0.7263157894736842,0.4331129085391041,0.12921345387961547,0.13543784147869675,0
2021-01,Consumer,0.08887952547087416,0.10271834126034785,407,4.7368421052631575,0.9473684210526315,0.2889578008553158,0.13968364764797578,0.14372882210260501,0
2021-01,Energy,0.06783875819356082,0.14057352427543215,224,3.789473684210526,0.7578947368421053,0.4029010922364786,0.14480926741513891,0.16026359384037017,0
2021-01,Financials,0.12142423606825714,0.12324416088028721,360,4.0,0.8,0.35789932248545936,0.14240718586470835,0.13406746345442,0
2021-01,Healthcare,0.1193236177944862,0.14475321679197994,176,3.789473684210526,0.7578947368421053,0.35419098490273304,0.16614642978195776,0.18132984962406015,0
2021-01,Industrials,0.1149579428120127,0.122691977899732,324,4.0,0.7999999999999999,0.4109766809371327,0.2052950670231788,0.17481344648036168,0
2021-01,Materials,0.04371804824561404,0.11879524122807018,68,2.263157894736842,0.4526315789473684,0.5853622150614632,0.08203545188977512,0.07457769736842104,0
2021-01,RealEstate,0.09973251633986929,0.1080295751633987,63,2.0526315789473686,0.41052631578947374,0.5843684140322796,0.08850876445609074,0.07365588235294118,2
2021-01,Tech,0.12011535574059173,0.1310431335183695,303,3.5789473684210527,0.7157894736842105,0.43707016422579126,0.1601305707126859,0.14908438175811603,0
2021-01,Utilities,0.18767399691358025,0.23009621913580247,73,2.1578947368421053,0.431578947368421,0.5916234847848605,0.15906100021701794,0.13822777777777778,1
2021-02,Comm,0.10700624250018986,0.11903237031973875,226,3.8947368421052633,0.7789473684210527,0.35939081255012034,0.21059914108664984,0.18710162793347004,0
2021-02,Consumer,0.09447715799916458,0.11161528665413535,405,4.631578947368421,0.9263157894736843,0.3322597501832498,0.16349806025977778,0.17248302788220551,0
2021-02,Energy,0.08279034956560061,0.11226349559654719,249,3.6842105263157894,0.7368421052631579,0.3902596079808749,0.1487798679109462,0.13447663894834774,0
2021-02,Financials,0.09298797034252297,0.10729564369256475,237,3.9473684210526314,0.7894736842105263,0.3200061665422261,0.1245576749452793,0.13545164578111948,0
2021-02,Healthcare,0.13306210021265286,0.16473052126528442,191,3.789473684210526,0.7578947368421053,0.3721985942384663,0.2507830090367373,0.18001205741626794,0
2021-02,Industrials,0.0639489451674057,0.11065722586916008,250,3.9473684210526314,0.7894736842105263,0.36185109120679404,0.18461591428259355,0.1573589272058351,0
2021-02,Materials,0.08216661458333334,0.08216661458333334,76,2.263157894736842,0.4526315789473684,0.4678993055555556,0.11212831930049255,0.09207078125,3
2021-02,RealEstate,0.140526568627451,0.140526568627451,62,2.4210526315789473,0.4842105263157894,0.5000600240096038,0.12791111327076687,0.09716049019607843,2
2021-02,Tech,0.15419524977215765,0.15803472345636818,182,3.4210526315789473,0.6842105263157895,0.3682524176781455,0.1728579529743943,0.16245924783549784,0
2021-02,Utilities,0.2082044590643275,0.2254544590643275,82,2.6842105263157894,0.5368421052631579,0.5302867618782405,0.14513008931925545,0.13236776315789475,0
2021-03,Comm,0.10515908963077984,0.11263468383367839,207,3.782608695652174,0.7565217391304347,0.3862554532269808,0.16741982588467708,0.15410676889233954,0
2021-03,Consumer,0.12476744748729532,0.13640920826275174,490,4.521739130434782,0.9043478260869565,0.3221662212255087,0.13346429637089688,0.14243709886128364,0
2021-03,Energy,0.10911093155154025,0.16518441671372108,261,3.5217391304347827,0.7043478260869565,0.39987691357534383,0.12370950164097598,0.14027886253842775,0
2021-03,Financials,0.12287025472474386,0.1264046025508308,329,4.304347826086956,0.8608695652173913,0.30796998488696264,0.16799120863178862,0.15653984903381643,0
2021-03,Healthcare,0.10467919522084197,0.12464522782953762,186,3.652173913043478,0.7304347826086957,0.3669570195450973,0.1934838285006693,0.21172975543478262,0
2021-03,Industrials,0.0837292409353931,0.12103619745713223,293,3.782608695652174,0.7565217391304349,0.40076783239783376,0.22209872405160902,0.1958154278149387,0
2021-03,Materials,0.09924437134502924,0.13317419590643276,54,1.608695652173913,0.32173913043478264,0.6292093328559494,0.11803470672637789,0.08538618421052631,4
2021-03,RealEstate,0.15059351851851852,0.15358842592592595,61,2.130434782608696,0.42608695652173917,0.5039367598891409,0.13777122968980068,0.13244305555555558,5
2021-03,Tech,0.1304269936162871,0.1442197472394755,211,3.4347826086956523,0.6869565217391305,0.3811860900302531,0.1839360256995154,0.16631072722567286,0
2021-03,Utilities,0.18527322530864196,0.21379266975308642,51,1.565217391304348,0.3130434782608696,0.6292901234567901,0.1254140659674824,0.10476226851851851,5
2021-04,Comm,0.11563631876589021,0.14077500924208067,235,3.4761904761904763,0.6952380952380952,0.4690511444814681,0.17149425084843734,0.1735713296227582,0
2021-04,Consumer,0.1074166719743453,0.11701712095393713,430,4.619047619047619,0.9238095238095237,0.28931103174025496,0.1304814329858899,0.12022055980725624,0
2021-04,Energy,0.0740063029100529,0.13239622354497355,208,3.8095238095238093,0.7619047619047619,0.3520239689283493,0.16479876765370066,0.15779771825396824,0
2021-04,Financials,0.14120821458550836,0.14392107172836552,450,4.285714285714286,0.8571428571428571,0.3194273937086819,0.14387219425764938,0.14923506402903292,0
2021-04,Healthcare,0.12959998246991106,0.14292783961276817,257,4.238095238095238,0.8476190476190476,0.3387369208427923,0.2222999847476561,0.19951181972789117,0
2021-04,Industrials,0.11374745558255099,0.11854089326767288,291,4.0,0.8,0.3627000753892241,0.1683059262067382,0.12957966076695165,0
2021-04,Materials,0.11200125661375661,0.15769014550264548,61,1.9047619047619047,0.38095238095238093,0.5928685848382818,0.1507953303589137,0.14283181216931218,3
2021-04,RealEstate,0.13697203216374268,0.1907158918128655,65,1.8095238095238095,0.36190476190476195,0.7010711302064686,0.08141815032557535,0.06332206140350878,2
2021-04,Tech,0.10180141708379804,0.11017374512612609,280,3.5238095238095237,0.7047619047619048,0.4215816490117375,0.1349443287669749,0.13715570496963356,0
2021-04,Utilities,0.18153988293650794,0.18153988293650794,90,2.5238095238095237,0.5047619047619047,0.5049995748299321,0.1762009258776583,0.14989157738095238,1
2021-05,Comm,0.09995918534798534,0.11425988534798534,294,4.1,0.82,0.41272256497546556,0.16766422510908102,0.1749739880952381,0
2021-05,Consumer,0.11803584528769781,0.13141910162827752,417,4.3,0.86,0.34503456357124934,0.17849345302104563,0.17576528092611862,0
2021-05,Energy,0.07315304563492063,0.10880868452380951,239,3.55,0.7100000000000001,0.38178255700508856,0.16146249935142454,0.16125633928571428,0
2021-05,Financials,0.12084612450396826,0.12104320783730158,241,3.9,0.78,0.3217066971703741,0.17917356543175267,0.16523794791666666,0
2021-05,Healthcare,0.14713849444444443,0.1670029388888889,152,3.6,0.72,0.3573998750584642,0.2018737032364671,0.19674425,0
2021-05,Industrials,0.13095065,0.13095065,196,3.5,0.7,0.40781149545317685,0.1744772708429712,0.17302118154761906,0
2021-05,Materials,0.16235183114035087,0.1852067653508772,70,2.3,0.45999999999999996,0.578850708037311,0.12184689477433501,0.10310430921052632,1
2021-05,RealEstate,0.14579464285714286,0.16177321428571428,34,1.35,0.27,0.6698015873015873,0.06933189935638968,0.054658928571428574,6
2021-05,Tech,0.14255714682539683,0.1707388253968254,177,3.25,0.65,0.3857176938223309,0.17679529999655166,0.16301517857142858,0
2021-05,Utilities,0.27912399749373434,0.27912399749373434,62,2.15,0.43,0.6154702231769901,0.20123155860406042,0.17322161654135337,1
2021-06,Comm,0.14698655198084742,0.18435920349599896,195,3.409090909090909,0.6818181818181818,0.4385690034809402,0.17659321454741392,0.16248548160173162,0
2021-06,Consumer,0.10973525957375957,0.11479687862137862,418,4.7272727272727275,0.9454545454545454,0.29485216279498117,0.15953707126909178,0.13122468253968253,0
2021-06,Energy,0.13904723701298702,0.16512132792207793,272,4.045454545454546,0.8090909090909091,0.36885622633005855,0.19481721620287698,0.20521882575757575,0
2021-06,Financials,0.11672964213564213,0.13348686616161617,326,4.318181818181818,0.8636363636363636,0.30609118346391306,0.1529718384767393,0.14082578463203463,0
2021-06,Healthcare,0.14167980544077133,0.14629674758953168,183,3.6818181818181817,0.7363636363636363,0.3533995890022676,0.17913565004477808,0.15619693698347106,0
2021-06,Industrials,0.133109375,0.14628866792929293,148,3.227272727272727,0.6454545454545454,0.38268613000755863,0.17487597513063124,0.18360842803030303,0
2021-06,Materials,0.07552634027777777,0.07552634027777777,70,2.090909090909091,0.4181818181818182,0.6090802469135802,0.08819680542541694,0.08536339583333333,2
2021-06,RealEstate,0.1121387134502924,0.1731702923976608,49,1.6363636363636365,0.32727272727272727,0.7010233918128655,0.11176047730047808,0.07462763157894736,3
2021-06,Tech,0.1387118928872054,0.14499625736531987,242,3.5,0.7000000000000001,0.359400848603207,0.1887498519592082,0.18308898674242424,0
2021-06,Utilities,0.24989885416666668,0.2636963541666667,61,1.9545454545454546,0.3909090909090909,0.625484126984127,0.10986307454232305,0.09730968749999999,2
2021-07,Comm,0.11756143943688586,0.12018286800831443,202,3.7142857142857144,0.7428571428571429,0.37757741878004447,0.17195488304811604,0.16347988236961453,0
2021-07,Consumer,0.11249799936439223,0.11249799936439223,369,4.571428571428571,0.9142857142857143,0.2922638720758828,0.16627143743527356,0.16332341742252457,0
2021-07,Energy,0.12626426875901875,0.14960162325637325,252,3.8095238095238093,0.7619047619047619,0.3693342688542228,0.15439980603649614,0.14789814393939396,0
2021-07,Financials,0.1231028153215832,0.14334542586580085,424,4.190476190476191,0.8380952380952381,0.3277236545200763,0.14705187775880982,0.15370412433796363,0
2021-07,Healthcare,0.12141596768707483,0.13935729421768708,163,3.3333333333333335,0.6666666666666666,0.4367779416560596,0.1330067974426642,0.11192288832199546,0
